Band,Country,Project,City,Lat,Long,Alt,native,Temp,Prec,Urban,Farm,DDD,City_Pop,Co_Pop,GDP,Abx_mg_kg,Meat_kg,TetW,QnrS,ErmB,TetM,BlaCTX,Sul2,BlaTem,Sul1,TetA,DDD_per_capita,GDP_per_capita,Scaled_DDDpc,GDP_scaled,Meat_per_capita,GDP_Category,AMG_Total,AMG_Prevalence_Per_Sample,Farm_Category,DDD_pc,GDP_pc,Meat_pc,Any_AMG,Urban_Scaled,Scaled_DDD_pc,Scaled_GDP_pc,Scaled_Meat_pc,Scaled_Abx_mg_kg,WWTP_Distance_km,Scaled_WWTP,Veterinary_Prescription_Requirement,OTC_Ban_Humans_Animals,Human_Prescription_Requirement,Enforcement_and_Monitoring,Advanced_Stewardship,Total_Score
3289,SPAIN,HOSP,Valencia,39.22,-0.42,12,1,0.8,0.36,4,1,513346264,788842,48350000,1620000000000,79,7500000000,0,0,0,0,0,0,0,0,0,10.6172960496381,33505.6876938987,0.61230157985898,-0.359846271180907,155.11892450879,High GDP,0,0,Farm,10.617296049638055,33505.68769389865,155.11892450879006,FALSE,0.04,0.612301579858982,-0.359846271180907,0.21190507245772,0.313241652812788,5.359133570232277,-0.60334940980859,4,5,5,5,7,26
3290,SPAIN,HOSP,Valencia,39.22,-0.42,12,1,0.8,0.36,4,1,513346264,788842,48350000,1620000000000,79,7500000000,0,0,0,0,0,0,0,0,0,10.6172960496381,33505.6876938987,0.61230157985898,-0.359846271180907,155.11892450879,High GDP,0,0,Farm,10.617296049638055,33505.68769389865,155.11892450879006,FALSE,0.04,0.612301579858982,-0.359846271180907,0.21190507245772,0.313241652812788,5.359133570232277,-0.60334940980859,4,5,5,5,7,26
3291,SPAIN,HOSP,Valencia,39.22,-0.42,12,1,0.8,0.36,4,1,513346264,788842,48350000,1620000000000,79,7500000000,0,0,0,1,0,0,0,0,0,10.6172960496381,33505.6876938987,0.61230157985898,-0.359846271180907,155.11892450879,High GDP,1,0.1111111111111111,Farm,10.617296049638055,33505.68769389865,155.11892450879006,TRUE,0.04,0.612301579858982,-0.359846271180907,0.21190507245772,0.313241652812788,5.359133570232277,-0.60334940980859,4,5,5,5,7,26
3292,SPAIN,HOSP,Valencia,39.22,-0.42,12,1,0.8,0.36,4,1,513346264,788842,48350000,1620000000000,79,7500000000,0,0,0,0,0,0,0,0,0,10.6172960496381,33505.6876938987,0.61230157985898,-0.359846271180907,155.11892450879,High GDP,0,0,Farm,10.617296049638055,33505.68769389865,155.11892450879006,FALSE,0.04,0.612301579858982,-0.359846271180907,0.21190507245772,0.313241652812788,5.359133570232277,-0.60334940980859,4,5,5,5,7,26
3293,SPAIN,HOSP,Valencia,39.22,-0.42,12,1,0.8,0.36,4,1,513346264,788842,48350000,1620000000000,79,7500000000,0,0,0,0,0,0,0,0,0,10.6172960496381,33505.6876938987,0.61230157985898,-0.359846271180907,155.11892450879,High GDP,0,0,Farm,10.617296049638055,33505.68769389865,155.11892450879006,FALSE,0.04,0.612301579858982,-0.359846271180907,0.21190507245772,0.313241652812788,5.359133570232277,-0.60334940980859,4,5,5,5,7,26
3295,SPAIN,HOSP,Valencia,39.22,-0.42,12,1,0.8,0.36,4,1,513346264,788842,48350000,1620000000000,79,7500000000,0,0,0,1,0,0,0,0,0,10.6172960496381,33505.6876938987,0.61230157985898,-0.359846271180907,155.11892450879,High GDP,1,0.1111111111111111,Farm,10.617296049638055,33505.68769389865,155.11892450879006,TRUE,0.04,0.612301579858982,-0.359846271180907,0.21190507245772,0.313241652812788,5.359133570232277,-0.60334940980859,4,5,5,5,7,26
3298,SPAIN,HOSP,Valencia,39.22,-0.42,12,1,0.8,0.36,4,1,513346264,788842,48350000,1620000000000,79,7500000000,0,0,0,0,0,0,0,0,0,10.6172960496381,33505.6876938987,0.61230157985898,-0.359846271180907,155.11892450879,High GDP,0,0,Farm,10.617296049638055,33505.68769389865,155.11892450879006,FALSE,0.04,0.612301579858982,-0.359846271180907,0.21190507245772,0.313241652812788,5.359133570232277,-0.60334940980859,4,5,5,5,7,26
3299,SPAIN,HOSP,Valencia,39.22,-0.42,12,1,0.8,0.36,4,1,513346264,788842,48350000,1620000000000,79,7500000000,0,0,0,0,0,0,0,0,0,10.6172960496381,33505.6876938987,0.61230157985898,-0.359846271180907,155.11892450879,High GDP,0,0,Farm,10.617296049638055,33505.68769389865,155.11892450879006,FALSE,0.04,0.612301579858982,-0.359846271180907,0.21190507245772,0.313241652812788,5.359133570232277,-0.60334940980859,4,5,5,5,7,26
3300,SPAIN,HOSP,Valencia,39.22,-0.42,12,1,0.8,0.36,4,1,513346264,788842,48350000,1620000000000,79,7500000000,0,0,0,1,0,0,0,0,0,10.6172960496381,33505.6876938987,0.61230157985898,-0.359846271180907,155.11892450879,High GDP,1,0.1111111111111111,Farm,10.617296049638055,33505.68769389865,155.11892450879006,TRUE,0.04,0.612301579858982,-0.359846271180907,0.21190507245772,0.313241652812788,5.359133570232277,-0.60334940980859,4,5,5,5,7,26
3384,SPAIN,HOSP,Valencia,39.22,-0.42,12,1,0.8,0.36,4,1,513346264,788842,48350000,1620000000000,79,7500000000,0,0,0,0,0,0,0,0,0,10.6172960496381,33505.6876938987,0.61230157985898,-0.359846271180907,155.11892450879,High GDP,0,0,Farm,10.617296049638055,33505.68769389865,155.11892450879006,FALSE,0.04,0.612301579858982,-0.359846271180907,0.21190507245772,0.313241652812788,5.359133570232277,-0.60334940980859,4,5,5,5,7,26
3385,SPAIN,HOSP,Valencia,39.22,-0.42,12,1,0.8,0.36,4,1,513346264,788842,48350000,1620000000000,79,7500000000,0,0,0,0,0,0,0,0,0,10.6172960496381,33505.6876938987,0.61230157985898,-0.359846271180907,155.11892450879,High GDP,0,0,Farm,10.617296049638055,33505.68769389865,155.11892450879006,FALSE,0.04,0.612301579858982,-0.359846271180907,0.21190507245772,0.313241652812788,5.359133570232277,-0.60334940980859,4,5,5,5,7,26
3386,SPAIN,HOSP,Valencia,39.22,-0.42,12,1,0.8,0.36,4,1,513346264,788842,48350000,1620000000000,79,7500000000,0,0,0,1,1,0,0,0,0,10.6172960496381,33505.6876938987,0.61230157985898,-0.359846271180907,155.11892450879,High GDP,2,0.2222222222222222,Farm,10.617296049638055,33505.68769389865,155.11892450879006,TRUE,0.04,0.612301579858982,-0.359846271180907,0.21190507245772,0.313241652812788,5.359133570232277,-0.60334940980859,4,5,5,5,7,26
3387,SPAIN,HOSP,Valencia,39.22,-0.42,12,1,0.8,0.36,4,1,513346264,788842,48350000,1620000000000,79,7500000000,0,0,0,1,1,0,0,0,0,10.6172960496381,33505.6876938987,0.61230157985898,-0.359846271180907,155.11892450879,High GDP,2,0.2222222222222222,Farm,10.617296049638055,33505.68769389865,155.11892450879006,TRUE,0.04,0.612301579858982,-0.359846271180907,0.21190507245772,0.313241652812788,5.359133570232277,-0.60334940980859,4,5,5,5,7,26
3388,SPAIN,HOSP,Valencia,39.22,-0.42,12,1,0.8,0.36,4,1,513346264,788842,48350000,1620000000000,79,7500000000,0,0,0,0,0,0,0,0,0,10.6172960496381,33505.6876938987,0.61230157985898,-0.359846271180907,155.11892450879,High GDP,0,0,Farm,10.617296049638055,33505.68769389865,155.11892450879006,FALSE,0.04,0.612301579858982,-0.359846271180907,0.21190507245772,0.313241652812788,5.359133570232277,-0.60334940980859,4,5,5,5,7,26
3216,VIETNAM,HOSP,Vung Tau,10.22,107.03,7.9,1,0.98,0.57,26,0,1948415458,464860,100400000,430000000000,124,4610000000,0,0,0,1,1,0,0,0,0,19.4065284661355,4282.86852589641,2.54038699123402,-1.65693731953464,45.9163346613546,Low GDP,2,0.2222222222222222,Non-Farm,19.40652846613546,4282.868525896414,45.91633466135458,TRUE,0.26,2.54038699123402,-1.65693731953464,-1.15581129536322,1.21204546220562,10.173291056718282,-0.474725908883638,2,2,2,2,2,10
3217,VIETNAM,HOSP,Vung Tau,10.22,107.03,7.9,1,0.98,0.57,26,0,1948415458,464860,100400000,430000000000,124,4610000000,0,0,0,1,0,0,0,0,0,19.4065284661355,4282.86852589641,2.54038699123402,-1.65693731953464,45.9163346613546,Low GDP,1,0.1111111111111111,Non-Farm,19.40652846613546,4282.868525896414,45.91633466135458,TRUE,0.26,2.54038699123402,-1.65693731953464,-1.15581129536322,1.21204546220562,10.173291056718282,-0.474725908883638,2,2,2,2,2,10
3218,VIETNAM,HOSP,Vung Tau,10.22,107.03,7.9,1,0.98,0.57,26,0,1948415458,464860,100400000,430000000000,124,4610000000,0,0,0,1,0,0,0,0,0,19.4065284661355,4282.86852589641,2.54038699123402,-1.65693731953464,45.9163346613546,Low GDP,1,0.1111111111111111,Non-Farm,19.40652846613546,4282.868525896414,45.91633466135458,TRUE,0.26,2.54038699123402,-1.65693731953464,-1.15581129536322,1.21204546220562,10.173291056718282,-0.474725908883638,2,2,2,2,2,10
3219,VIETNAM,HOSP,Vung Tau,10.22,107.03,7.9,1,0.98,0.57,26,0,1948415458,464860,100400000,430000000000,124,4610000000,0,0,0,1,0,0,0,0,0,19.4065284661355,4282.86852589641,2.54038699123402,-1.65693731953464,45.9163346613546,Low GDP,1,0.1111111111111111,Non-Farm,19.40652846613546,4282.868525896414,45.91633466135458,TRUE,0.26,2.54038699123402,-1.65693731953464,-1.15581129536322,1.21204546220562,10.173291056718282,-0.474725908883638,2,2,2,2,2,10
3220,VIETNAM,HOSP,Vung Tau,10.22,107.03,7.9,1,0.98,0.57,26,0,1948415458,464860,100400000,430000000000,124,4610000000,0,0,0,1,0,0,0,0,0,19.4065284661355,4282.86852589641,2.54038699123402,-1.65693731953464,45.9163346613546,Low GDP,1,0.1111111111111111,Non-Farm,19.40652846613546,4282.868525896414,45.91633466135458,TRUE,0.26,2.54038699123402,-1.65693731953464,-1.15581129536322,1.21204546220562,10.173291056718282,-0.474725908883638,2,2,2,2,2,10
3222,VIETNAM,HOSP,Vung Tau,10.22,107.03,7.9,1,0.98,0.57,26,0,1948415458,464860,100400000,430000000000,124,4610000000,0,0,0,0,0,0,0,0,0,19.4065284661355,4282.86852589641,2.54038699123402,-1.65693731953464,45.9163346613546,Low GDP,0,0,Non-Farm,19.40652846613546,4282.868525896414,45.91633466135458,FALSE,0.26,2.54038699123402,-1.65693731953464,-1.15581129536322,1.21204546220562,10.173291056718282,-0.474725908883638,2,2,2,2,2,10
3223,VIETNAM,HOSP,Vung Tau,10.22,107.03,7.9,1,0.98,0.57,26,0,1948415458,464860,100400000,430000000000,124,4610000000,0,0,0,0,0,0,0,0,0,19.4065284661355,4282.86852589641,2.54038699123402,-1.65693731953464,45.9163346613546,Low GDP,0,0,Non-Farm,19.40652846613546,4282.868525896414,45.91633466135458,FALSE,0.26,2.54038699123402,-1.65693731953464,-1.15581129536322,1.21204546220562,10.173291056718282,-0.474725908883638,2,2,2,2,2,10
3234,VIETNAM,HOSP,Vung Tau,10.22,107.03,7.9,1,0.98,0.57,26,0,1948415458,464860,100400000,430000000000,124,4610000000,0,0,0,1,0,0,0,0,0,19.4065284661355,4282.86852589641,2.54038699123402,-1.65693731953464,45.9163346613546,Low GDP,1,0.1111111111111111,Non-Farm,19.40652846613546,4282.868525896414,45.91633466135458,TRUE,0.26,2.54038699123402,-1.65693731953464,-1.15581129536322,1.21204546220562,10.173291056718282,-0.474725908883638,2,2,2,2,2,10
3235,VIETNAM,HOSP,Vung Tau,10.22,107.03,7.9,1,0.98,0.57,26,0,1948415458,464860,100400000,430000000000,124,4610000000,0,0,0,1,0,0,0,0,1,19.4065284661355,4282.86852589641,2.54038699123402,-1.65693731953464,45.9163346613546,Low GDP,2,0.2222222222222222,Non-Farm,19.40652846613546,4282.868525896414,45.91633466135458,TRUE,0.26,2.54038699123402,-1.65693731953464,-1.15581129536322,1.21204546220562,10.173291056718282,-0.474725908883638,2,2,2,2,2,10
3236,VIETNAM,HOSP,Vung Tau,10.22,107.03,7.9,1,0.98,0.57,26,0,1948415458,464860,100400000,430000000000,124,4610000000,0,0,0,0,0,0,0,0,0,19.4065284661355,4282.86852589641,2.54038699123402,-1.65693731953464,45.9163346613546,Low GDP,0,0,Non-Farm,19.40652846613546,4282.868525896414,45.91633466135458,FALSE,0.26,2.54038699123402,-1.65693731953464,-1.15581129536322,1.21204546220562,10.173291056718282,-0.474725908883638,2,2,2,2,2,10
3237,VIETNAM,HOSP,Vung Tau,10.22,107.03,7.9,1,0.98,0.57,26,0,1948415458,464860,100400000,430000000000,124,4610000000,0,0,0,1,0,0,0,0,1,19.4065284661355,4282.86852589641,2.54038699123402,-1.65693731953464,45.9163346613546,Low GDP,2,0.2222222222222222,Non-Farm,19.40652846613546,4282.868525896414,45.91633466135458,TRUE,0.26,2.54038699123402,-1.65693731953464,-1.15581129536322,1.21204546220562,10.173291056718282,-0.474725908883638,2,2,2,2,2,10
3238,VIETNAM,HOSP,Vung Tau,10.22,107.03,7.9,1,0.98,0.57,26,0,1948415458,464860,100400000,430000000000,124,4610000000,0,0,0,1,1,0,0,0,1,19.4065284661355,4282.86852589641,2.54038699123402,-1.65693731953464,45.9163346613546,Low GDP,3,0.3333333333333333,Non-Farm,19.40652846613546,4282.868525896414,45.91633466135458,TRUE,0.26,2.54038699123402,-1.65693731953464,-1.15581129536322,1.21204546220562,10.173291056718282,-0.474725908883638,2,2,2,2,2,10
3239,VIETNAM,HOSP,Vung Tau,10.22,107.03,7.9,1,0.98,0.57,26,0,1948415458,464860,100400000,430000000000,124,4610000000,0,0,0,0,0,0,0,0,0,19.4065284661355,4282.86852589641,2.54038699123402,-1.65693731953464,45.9163346613546,Low GDP,0,0,Non-Farm,19.40652846613546,4282.868525896414,45.91633466135458,FALSE,0.26,2.54038699123402,-1.65693731953464,-1.15581129536322,1.21204546220562,10.173291056718282,-0.474725908883638,2,2,2,2,2,10
3240,VIETNAM,HOSP,Vung Tau,10.22,107.03,7.9,1,0.98,0.57,26,0,1948415458,464860,100400000,430000000000,124,4610000000,0,0,0,1,0,1,1,0,0,19.4065284661355,4282.86852589641,2.54038699123402,-1.65693731953464,45.9163346613546,Low GDP,3,0.3333333333333333,Non-Farm,19.40652846613546,4282.868525896414,45.91633466135458,TRUE,0.26,2.54038699123402,-1.65693731953464,-1.15581129536322,1.21204546220562,10.173291056718282,-0.474725908883638,2,2,2,2,2,10
3242,VIETNAM,HOSP,Vung Tau,10.22,107.03,7.9,1,0.98,0.57,26,0,1948415458,464860,100400000,430000000000,124,4610000000,0,0,0,1,0,0,0,0,0,19.4065284661355,4282.86852589641,2.54038699123402,-1.65693731953464,45.9163346613546,Low GDP,1,0.1111111111111111,Non-Farm,19.40652846613546,4282.868525896414,45.91633466135458,TRUE,0.26,2.54038699123402,-1.65693731953464,-1.15581129536322,1.21204546220562,10.173291056718282,-0.474725908883638,2,2,2,2,2,10
3243,VIETNAM,HOSP,Vung Tau,10.22,107.03,7.9,1,0.98,0.57,26,0,1948415458,464860,100400000,430000000000,124,4610000000,0,0,0,1,0,0,0,0,0,19.4065284661355,4282.86852589641,2.54038699123402,-1.65693731953464,45.9163346613546,Low GDP,1,0.1111111111111111,Non-Farm,19.40652846613546,4282.868525896414,45.91633466135458,TRUE,0.26,2.54038699123402,-1.65693731953464,-1.15581129536322,1.21204546220562,10.173291056718282,-0.474725908883638,2,2,2,2,2,10
3244,VIETNAM,HOSP,Vung Tau,10.22,107.03,7.9,1,0.98,0.57,26,0,1948415458,464860,100400000,430000000000,124,4610000000,0,0,0,0,0,0,0,0,0,19.4065284661355,4282.86852589641,2.54038699123402,-1.65693731953464,45.9163346613546,Low GDP,0,0,Non-Farm,19.40652846613546,4282.868525896414,45.91633466135458,FALSE,0.26,2.54038699123402,-1.65693731953464,-1.15581129536322,1.21204546220562,10.173291056718282,-0.474725908883638,2,2,2,2,2,10
3245,VIETNAM,HOSP,Vung Tau,10.22,107.03,7.9,1,0.98,0.57,26,0,1948415458,464860,100400000,430000000000,124,4610000000,0,0,0,1,0,0,0,0,0,19.4065284661355,4282.86852589641,2.54038699123402,-1.65693731953464,45.9163346613546,Low GDP,1,0.1111111111111111,Non-Farm,19.40652846613546,4282.868525896414,45.91633466135458,TRUE,0.26,2.54038699123402,-1.65693731953464,-1.15581129536322,1.21204546220562,10.173291056718282,-0.474725908883638,2,2,2,2,2,10
3246,VIETNAM,HOSP,Vung Tau,10.22,107.03,7.9,1,0.98,0.57,26,0,1948415458,464860,100400000,430000000000,124,4610000000,0,0,0,0,0,0,0,0,0,19.4065284661355,4282.86852589641,2.54038699123402,-1.65693731953464,45.9163346613546,Low GDP,0,0,Non-Farm,19.40652846613546,4282.868525896414,45.91633466135458,FALSE,0.26,2.54038699123402,-1.65693731953464,-1.15581129536322,1.21204546220562,10.173291056718282,-0.474725908883638,2,2,2,2,2,10
3247,VIETNAM,HOSP,Vung Tau,10.22,107.03,7.9,1,0.98,0.57,26,0,1948415458,464860,100400000,430000000000,124,4610000000,1,0,0,0,0,0,0,0,0,19.4065284661355,4282.86852589641,2.54038699123402,-1.65693731953464,45.9163346613546,Low GDP,1,0.1111111111111111,Non-Farm,19.40652846613546,4282.868525896414,45.91633466135458,TRUE,0.26,2.54038699123402,-1.65693731953464,-1.15581129536322,1.21204546220562,10.173291056718282,-0.474725908883638,2,2,2,2,2,10
3248,VIETNAM,HOSP,Vung Tau,10.22,107.03,7.9,1,0.98,0.57,26,0,1948415458,464860,100400000,430000000000,124,4610000000,0,0,0,0,0,0,0,0,0,19.4065284661355,4282.86852589641,2.54038699123402,-1.65693731953464,45.9163346613546,Low GDP,0,0,Non-Farm,19.40652846613546,4282.868525896414,45.91633466135458,FALSE,0.26,2.54038699123402,-1.65693731953464,-1.15581129536322,1.21204546220562,10.173291056718282,-0.474725908883638,2,2,2,2,2,10
